date,Durchfall,Angst,Rachenschmerzen,Fieber,Entzündung,Muskelschmerzen,Schock,trockener Husten,Sputum,Husten,Kopfschmerzen,Erbrechen,Übelkeit,Lymphopenie,Pneumonie,respiratorische Insuffizienz,Dyspnoe,Hypoxämie,Müdigkeit,Ausfluss
2020-06-27,0.003928782944593,0.0006018081094763,0.0152316272505266,0.0069164552548468,0.0010790573468032,0.0037012894401392,0.0018358293687332,0.0087078916456987,0.0011736397942572,0.0098179409094379,-0.0002749705745622,-0.0017057937059052,0.0004229076003424,-0.0232410197951505,-0.000113285635469,0.009130610363649,-0.0036743278358791,0.0035197170669213,0.0035785893876695,0.0037264842482465
2020-06-28,0.0037464181451543,0.0008876871294437,0.0146398899172526,0.0064726902353158,0.0008763656668928,0.0038021280816854,0.0020993377289644,0.008123988035281,0.0009165538479066,0.0098337803976984,-0.0004234517567466,-0.0016599488286142,0.0003989763645725,-0.0230608607006166,-0.0007939251352433,0.0077958294216602,-0.0030675710098223,0.003850182924622,0.0031836118620346,0.003857880412238
2020-06-29,0.0035749845176555,0.001180261173957,0.0140638000898179,0.0060230070249053,0.0006708047090416,0.0038677222243995,0.0022308178874895,0.0074390695249208,0.0007058931304792,0.0097709617616385,-0.0005706543677604,-0.0015845066287116,0.000388612509093,-0.0229195887463228,-0.0014284177759071,0.0063511291690695,-0.0024805387927229,0.0041633755985408,0.0027757446851642,0.003986771322537
2020-06-30,0.0034175509615591,0.0014690587126743,0.0135158432328159,0.0055699773890404,0.000471208619303,0.0038961461375857,0.0022200666755975,0.0066708062301425,0.0005295970033063,0.0096417708163661,-0.0007162576425307,-0.0014803906932853,0.0003873582462176,-0.0228200266463725,-0.0019903461225824,0.0048159877425059,-0.0019348970449765,0.004478397425138,0.0023443049082512,0.0041093209046954
2020-07-01,0.003276637997711,0.0017439774964398,0.0130004152557861,0.0051154604893907,0.00028591741542,0.0038867003901957,0.0020650528674656,0.0058366513724273,0.0003727248481471,0.0094592019146034,-0.0008601862727869,-0.001350300570959,0.0003905274674382,-0.0227566951110176,-0.0024558319725686,0.0032172556477785,-0.0014488914266554,0.0048137669680879,0.0018772578713672,0.0042194265263372
2020-07-02,0.003154818832833,0.0019965693946012,0.0125115247944298,0.0046602076032636,0.000122452606872,0.0038393503619257,0.0017728510486551,0.0049508136285684,0.000217699597174,0.00923517657728,-0.0010031415394847,-0.0011972167680171,0.0003940874792236,-0.0227174397330901,-0.0028075713650665,0.0015882446761844,-0.0010366513996133,0.0051844458257648,0.0013616721531579,0.004310493522969
2020-07-03,0.0030549239583922,0.0022200520678479,0.0120346840268999,0.0042042586253074,-1.2782162691440976e-05,0.0037537006861662,0.0013588143649416,0.0040239593027012,4.804670905695307e-05,0.0089796887810204,-0.001146749084828,-0.001023301613949,0.0003954185749981,-0.0226830670559118,-0.0030366647239643,-3.882763994151078e-05,-0.0007092625967099,0.0055993847563474,0.0007862155713097,0.00437623209822
2020-07-04,0.0029794673298074,0.0024090908277612,0.0115512777505433,0.0037473473547454,-0.0001139358665804,0.0036279560009126,0.0008456392692874,0.0030630213068722,-0.0001504213759196,0.0087002746070014,-0.0012931203177395,-0.0008297407328846,0.0003934569699349,-0.0226253850536122,-0.0031419100318441,-0.0016286470846333,-0.0004755435413416,0.0060642702211667,0.0001433293732202,0.0044109901246286
2020-07-05,0.0029301577534777,0.0025606770253951,0.0110472278691306,0.0032894993152983,-0.0001764019713052,0.003460746919075,0.0002619919052778,0.0020718863642833,-0.0003916885730269,0.0084016857980442,-0.0014440993541244,-0.0006173634688554,0.0003879279718682,-0.0225100508497406,-0.0031301473463842,-0.0031450665010134,-0.0003447420658917,0.0065816948212763,-0.0005684716035818,0.0044100734798778
2020-07-06,0.002907422693304,0.0026748414860568,0.0105183893681821,0.0028321151180568,-0.0001979006433956,0.0032535840349593,-0.0003616088032775,0.0010517946568218,-0.0006808021499313,0.0080855846201335,-0.0016008032871509,-0.0003873170791471,0.0003784396705329,-0.022306090487657,-0.0030156490867908,-0.0045521658154199,-0.0003266235343462,0.0071503803475255,-0.0013426908741399,0.0043701016960463
2020-07-07,0.0029100478749657,0.0027545878945103,0.0099712510274149,0.0023783812859341,-0.0001790309248504,0.0030116673110633,-0.0009951961236056,6.457384841989417e-06,-0.0010094040583445,0.0077508874367557,-0.001763384888714,-0.0001416197209912,0.0003643593837505,-0.0219917524268746,-0.0028157029804937,-0.0058107585895448,-0.0004269116504391,0.0077643068355361,-0.0021649457467952,0.0042889845205865
2020-07-08,0.0029359881971644,0.0028058856069049,0.0094176839944847,0.0019327667392868,-0.0001233859269101,0.002742852065295,-0.0016111604775748,-0.0010561803301132,-0.0013560794196479,0.0073946020637082,-0.0019309487696213,0.0001180009033073,0.0003459256596541,-0.021557917516065,-0.002548193728884,-0.0068793182241386,-0.0006449637503371,0.008413061224707,-0.0030134717115288,0.004165771386573
2020-07-09,0.0029829640583382,0.0028374136235078,0.0088681429995105,0.0015011671555491,-3.679069681065848e-05,0.0024571308019999,-0.0021856859001187,-0.0021210226940738,-0.0016921309994118,0.0070138083608872,-0.0021013239964846,0.0003902499521531,0.0003258369303633,-0.0210123970148139,-0.0022318714977667,-0.0077250345672518,-0.00097321048453,0.0090839642545492,-0.0038596289732273,0.004001347560634
2020-07-10,0.0030480530048076,0.0028599037286207,0.0083247073745788,0.0010910079924754,7.309044580873505e-05,0.0021644456633448,-0.0026995864366492,-0.0031653570440856,-0.0019934047000491,0.0066061151272333,-0.0022702602792384,0.0006739803848926,0.0003098431930685,-0.0203780123094041,-0.0018850722037064,-0.0083298447868384,-0.0013958788376116,0.0097630087847162,-0.0046687533605041,0.0037996716763132
2020-07-11,0.0031274008682908,0.0028847992105561,0.0077761896000758,0.0007106114271648,0.0001974926788628,0.0018736029504836,-0.0031393325045153,-0.004161893545727,-0.0022447764665931,0.0061691970312135,-0.0024313937903695,0.0009668541777889,0.0003054727938623,-0.0196817850006626,-0.001521286765687,-0.0086897937234874,-0.0018875043198773,0.0104374883911024,-0.0054026880016446,0.0035674061457735
2020-07-12,0.0032165202898197,0.0029227195347878,0.0072019337619832,0.0003683501901024,0.0003274562194876,0.0015921727138081,-0.0034978759970524,-0.0050825602514805,-0.0024358964776157,0.0057007796852309,-0.0025763909099236,0.0012650033568044,0.0003205816369656,-0.0189536476374099,-0.0011495911506229,-0.0088122626561784,-0.0024160041550608,0.011098538176319,-0.0060238305533748,0.0033133889246666
2020-07-13,0.0033107137001352,0.0029826216023596,0.0065810789859987,7.204187191399203e-05,0.000454795051074,0.0013267254366339,-0.0037747247586949,-0.0059044922740765,-0.0025577921075393,0.0051996496571945,-0.0026955868490623,0.0015642076934223,0.000362778954476,-0.0182223908821929,-0.0007753642974924,-0.0087190027363733,-0.0029451209512533,0.0117419619377277,-0.0064984663388713,0.0030478661673553
2020-07-14,0.0034051747341056,0.0030703641811183,0.0059017696248329,-0.0001715890103517,0.0005725010761746,0.0010825972193716,-0.0039749080176837,-0.0066135939617185,-0.0026019333574561,0.0046668990855973,-0.0027790341230688,0.0018606470089164,0.0004384321462639,-0.0175122577373877,-0.0004001018774097,-0.0084449837282556,-0.0034379907665238,0.0123667463532871,-0.006799270914717,0.0027813477562782
2020-07-15,0.0034947350254,0.0031884813936863,0.0051607646134581,-0.0003577114658846,0.0006754385268295,0.0008634832264405,-0.0041076082677012,-0.0072031654523807,-0.0025631577105189,0.0041067234399314,-0.0028170569201611,0.0021507814900875,0.0005520795168548,-0.0168395349374033,-2.2931639684564685e-05,-0.0080320155704517,-0.0038618449747958,0.0129739795374401,-0.0069071583310107,0.0025238263975852
2020-07-16,0.0035746026405094,0.0033366138432878,0.0043584221414424,-0.0004837148576963,0.0007607014179323,0.0006724436603331,-0.0041853226579701,-0.0076738797344655,-0.0024403255801549,0.0035278154470833,-0.0028013298224098,0.0024315612050413,0.0007067502739233,-0.0162076746431933,0.0003577674714032,-0.0075297043221152,-0.0041926055038897,0.0135644370062005,-0.006812346899685,0.0022846129417254
2020-07-17,0.0036411102397159,0.0035113849980646,0.0034981332431431,-0.0005490387571658,0.0008271247887051,0.0005115360870472,-0.0042242301446997,-0.0080297015014638,-0.0022322291990321,0.0029437811974234,-0.0027260280835914,0.0026998260560011,0.0009041554094789,-0.0156035190539826,0.0007446635382485,-0.0069938758424252,-0.0044167017154227,0.0141362065203146,-0.0065140272097239,0.0020712665795957
2020-07-18,0.0036915908268019,0.0037063357129841,0.0025874929019807,-0.0005548183995247,0.0008754055993276,0.000381976988558,-0.0042434736822957,-0.0082750673266545,-0.0019342679630113,0.0023723757054941,-0.0025882646915405,0.0029514871734563,0.0011446855149897,-0.0149979565866429,0.001143121145758,-0.0064745270900241,-0.0045301159696268,0.0146856305386232,-0.0060208522470761,0.0018895528526165
2020-07-19,0.0037241232340229,0.0039124798904918,0.0016376711015009,-0.000503709455412,0.0009077277759872,0.000286361346594,-0.0042642719586816,-0.0084144824803064,-0.0015410243290977,0.0018343696748275,-0.0023877466270018,0.0031811698311127,0.0014270377836087,-0.0143539718387723,0.001561855957045,-0.0060093969002481,-0.0045388247961043,0.0152092543329091,-0.0053512104735812,0.0017437408271403
2020-07-20,0.0037372791079034,0.0041184406314262,0.0006621811619528,-0.0003997073080208,0.0009276873813692,0.0002287559680516,-0.0043077752178143,-0.0084539319907043,-0.0010473563052769,0.0013523827226402,-0.0021266254787074,0.0033831446751018,0.0017477212785106,-0.0136355402046779,0.0020097932338809,-0.0056198879918624,-0.0044562221694012,0.0157048547618291,-0.0045331788643817,0.0016364320759922
2020-07-21,0.0037299841199122,0.0043112110356199,-0.0003192183404935,-0.000247795283837,0.0009400771576025,0.0002121321867238,-0.0043914606109507,-0.0083992898244296,-0.0004514853936488,0.0009496193178176,-0.0018090460423458,0.0035510497346554,0.0021007915779606,-0.0128159574716238,0.0024951130530918,-0.0053103905104914,-0.0042988382662711,0.0161706728420717,-0.0036020248257341,0.0015681846701946
2020-07-22,0.0037016182850372,0.0044774100331996,-0.0012810626069507,-5.416297212643573e-05,0.0009501155023922,0.0002353388466415,-0.004526568274526,-0.0082562339323394,0.0002433071761878,0.000648350910106,-0.0014404038872932,0.0036788595249248,0.0024784062633188,-0.0118830146560378,0.00302474664536,-0.0050764956422426,-0.0040835354772069,0.0166041252831268,-0.0025965894687784,0.0015366664033179
2020-07-23,0.003651931580713,0.0046049417345455,-0.0021963803239352,0.0001740232097516,0.0009622513685867,0.0002940929427125,-0.004716201805275,-0.0080273808577447,0.0010275898257148,0.0004687067735727,-0.001026710639374,0.0037622959971575,0.0028714214049816,-0.0108471238577544,0.0036020131172178,-0.0049177020331664,-0.0038274758041366,0.0170030236832926,-0.0015555216558724,0.0015370714271221
2020-07-24,0.0035807907771888,0.0046842794625135,-0.0030440865313191,0.0004292939387339,0.0009792018075152,0.0003824098792062,-0.0049544239660249,-0.0077056206858054,0.0018819124708482,0.0004273811032627,-0.0005740153130017,0.0037990685901994,0.0032696899364852,-0.0097392745138182,0.0042269899746132,-0.0048361071117565,-0.0035464785423841,0.017366544176041,-0.0005146155592171,0.0015627558176734
2020-07-25,0.0034879486911671,0.0047084914620085,-0.0038176078652719,0.000704157946193,0.0010019841357638,0.0004923395793546,-0.0052260855621462,-0.0072725390958458,0.0027813161372431,0.0005345548416329,-8.894337042261303e-05,0.0037885900661615,0.0036621814503683,-0.0085982588321938,0.0048989533971104,-0.0048262369314257,-0.003253776426019,0.0176961338118364,0.0004939320267887,0.0016052475893657
2020-07-26,0.0033739267293385,0.0046734115216335,-0.0045266475362222,0.0009912944517776,0.0010298572742603,0.0006151604802702,-0.0055084718261305,-0.0067027153589491,0.0037037334245765,0.0007917139288985,0.0004214165678527,0.0037316906449106,0.0040375313892981,-0.0074644683442495,0.0056135366356853,-0.0048746786075111,-0.0029598469456492,0.0179952895028139,0.0014405763010807,0.0016553127726784
2020-07-27,0.0032401929562286,0.0045782938145741,-0.0051933891674733,0.0012839180956904,0.0010607500066105,0.0007409203082646,-0.0057739743042996,-0.0059699860614818,0.0046349214184397,0.0011917045328599,0.0009496437609478,0.0036314296020385,0.004385286318031,-0.0063736961597426,0.0063604999997447,-0.0049646948526912,-0.002671709988989,0.01826763809087,0.0022982760626103,0.0017047541283591
2020-07-28,0.0030890529182966,0.0044258334035571,-0.005846666353725,0.0015757243366432,0.0010907238869347,0.000858809241609,-0.0059923689115203,-0.0050500268011062,0.0055668580557161,0.0017204094879249,0.0014880224494816,0.0034937065536816,0.0046967738062326,-0.005355165987823,0.0071257315622236,-0.0050786881811272,-0.002389947747815,0.0185162855412562,0.003044119831788,0.0017463123911439
2020-07-29,0.002923224037941,0.0042218710159132,-0.006512313383146,0.0018608811730861,0.0011148956243399,0.0009581519878705,-0.0061334713736221,-0.0039251704329235,0.0064913565837717,0.0023579999072428,0.0020287619425434,0.0033270346131936,0.0049651078080256,-0.0044316378019713,0.00788976583405,-0.005197848712503,-0.0021092614449293,0.0187448021191262,0.003661345556031,0.0017729903506215
2020-07-30,0.0027456128218061,0.0039753015092744,-0.0072077173821786,0.0021345581079271,0.0011286312398446,0.001029374216595,-0.0061702162132179,-0.0025865182892968,0.007399110421036,0.0030815658508929,0.0025639553636648,0.0031419948920423,0.0051855752278921,-0.0036178695721399,0.0086277865659817,-0.0053095836726876,-0.0018207760006498,0.018956318464906,0.0041418159259693,0.0017783896507727
2020-07-31,0.0025590620395049,0.0036976223179137,-0.0079375650418064,0.0023930502707854,0.0011281884642485,0.0010642371327124,-0.0060817626942232,-0.001032883861132,0.0082842253845716,0.0038667648346232,0.0030853010462757,0.0029494086482605,0.0053556428147159,-0.0029200161655086,0.0093134038196251,-0.0054072685735355,-0.0015146129843739,0.0191515895221894,0.0044870355810386,0.0017573269292396
2020-08-01,0.0023660483253545,0.0034023864645721,-0.0086965156740915,0.0026339282892806,0.001110693662058,0.0010566120601854,-0.0058552595547463,0.0007275433179241,0.0091485493847226,0.004688288662258,0.0035843547643038,0.0027580844838017,0.0054743020583284,-0.0023365973434139,0.0099224871340139,-0.0054862827591224,-0.0011805289053487,0.0193272857089931,0.0047087099908008,0.0017061439422782
2020-08-02,0.0021683982868208,0.0031044766831106,-0.0094744507458895,0.0028560756470705,0.0010737580471488,0.0010042654310539,-0.0054874865828969,0.0026758155103662,0.0100012704666099,0.0055208401139014,0.0040533280292133,0.0025747576232447,0.0055419264056531,-0.0018609678084229,0.01043642171849,-0.0055409002176157,-0.0008080036618863,0.0194773942582257,0.0048254901270466,0.001623665698921
2020-08-03,0.0019672569266547,0.00281837057637,-0.0102632093401025,0.0030596977605232,0.0010152625814171,0.0009090434248132,-0.0049833785213049,0.0047828556749787,0.0108545165154849,0.0063412333240996,0.0044862376506892,0.0024049959052195,0.005560814491332,-0.0014791209022343,0.0108423901980654,-0.0055687361206468,-0.0003870542582409,0.0195954230520998,0.0048598979459752,0.0015115045082232
2020-08-04,0.0017631770467135,0.0025562611165949,-0.0110574295869819,0.0032463344969604,0.000934054810182,0.0007738380703207,-0.004355550941062,0.0070120783311803,0.0117156376945733,0.0071306519733616,0.0048794508795826,0.0022528238844864,0.0055354295093338,-0.0011723604225871,0.0111343944645841,-0.005567515084829,9.232372510553972e-05,0.0196752723022124,0.0048356781189744,0.0013740089809496
2020-08-05,0.0015563104124011,0.0023272438580401,-0.0118548595755711,0.0034180512155809,0.0008304727407143,0.0006005285390495,-0.0036230935813373,0.0093192640196712,0.0125810706207849,0.0078756865887135,0.0052324908775354,0.0021196637738114,0.0054725389826258,-0.00092308869986,0.0113141226780403,-0.0055372522325544,0.0006387433996733,0.0197110240869662,0.0047767289707478,0.0012174511333844
2020-08-06,0.0013465922394349,0.0021370504699013,-0.0126579550743927,0.0035773160343017,0.0007052923754027,0.0003899876427401,-0.00281049211185,0.0116531982868172,0.0134343822929151,0.0085687654146124,0.0055482539745119,0.0020041083250592,0.0053803055461201,-0.0007171398528796,0.0113884374508461,-0.0054872671627323,0.0012581082888224,0.0196987286957174,0.004705656336836,0.0010494131095277
2020-08-07,0.0011334465799813,0.0019875770479765,-0.013475019538839,0.0037270128574146,0.000559514785274,0.00014337671443,-0.0019464959297592,0.0139607526648665,0.0142488686614497,0.009207862369742,0.0058314094685642,0.0019020767536062,0.0052664327905057,-0.0005469071990507,0.0113678544351531,-0.0054363973822587,0.0019546040711144,0.0196363962773505,0.0046421105026727,0.0008780518912863
2020-08-08,0.0009155630804207,0.0018765876542135,-0.0143203064737316,0.0038689878273995,0.0003947079199522,-0.0001377050767765,-0.0010610637257579,0.0161916637828465,0.014993451182003,0.0097944371027379,0.0060864728512403,0.0018070293938422,0.0051372116789995,-0.0004099103880622,0.0112677066329789,-0.0054061140490152,0.0027292233517587,0.0195233718140567,0.0046003122607935,0.0007108341989709
2020-08-09,0.0006915498345668,0.0017977153886631,-0.0152118933475292,0.0040028280622248,0.0002130125199935,-0.0004511360930858,-0.0001834999243675,0.0182975832946446,0.0156425552773516,0.010331037576314,0.0063172620128559,0.0017111621585294,0.0049967561416071,-0.0003055721609317,0.011107162614906,-0.0054202089081949,0.0035781943464126,0.0193606480867599,0.0045862715342605,0.0005539847867998
2020-08-10,0.000460559730808,0.0017415734742864,-0.0161685848481664,0.0041256435263255,1.6864312599184585e-05,-0.0007946919071271,0.000658768872946,0.0202355474414898,0.0161819657142603,0.0108211464239045,0.0065262008697936,0.0016072472441162,0.0048475157199923,-0.0002302088785798,0.0109062745459724,-0.0055003038643197,0.0044906806321617,0.019150269442014,0.0045972700461269,0.0004130824132296
2020-08-11,0.0002224451579467,0.0016971104640658,-0.0172116022143452,0.0042317679383363,-0.0001913268302593,-0.0011646591751175,0.0014408893344033,0.0219756711509193,0.0166054401328474,0.0112686815989667,0.0067141220805171,0.0014895705663173,0.0046911630643736,-0.0001753440331064,0.0106844800751027,-0.0056615862612891,0.0054498794487617,0.0188956959788235,0.0046226805344978,0.000292988627159
2020-08-12,-2.207136107871717e-05,0.0016523931100409,-0.0183610438162118,0.0043130215823148,-0.0004093111653348,-0.0015547795747574,0.0021398030578977,0.0234978472793918,0.0169097083086453,0.0116773468932921,0.0068803551294506,0.0013533831385385,0.0045291712774274,-0.0001287313488828,0.0104576349904861,-0.0059081259861632,0.0064346061809235,0.0186031660150985,0.0046458323863173,0.00019733282767
2020-08-13,-0.0002716128560457,0.0015958717756791,-0.0196304334821142,0.0043598112975556,-0.0006348943854314,-0.0019566813732636,0.0027346620652274,0.0247889045508872,0.0170951180834035,0.01205020468368,0.0070218541323271,0.0011958599352435,0.004362546237414,-7.646441010751265e-05,0.0102354665373684,-0.0062365360808998,0.0074206672708453,0.0182814740082362,0.0046466624090517,0.0001284084142565
2020-08-14,-0.000524448420335,0.0015174428795726,-0.0210256297450153,0.0043620592370588,-0.0008659462359791,-0.0023595645973849,0.0032078583511683,0.0258429462651401,0.0171711133487971,0.0123886188480505,0.007132909962024,0.0010161363040179,0.0041913478903688,-5.088155635841369e-06,0.0100235874268043,-0.0066355392852868,0.008380679911511,0.0179401015446347,0.004603642437566,8.7254630790562e-05
2020-08-15,-0.0007784776355757,0.0014092178400859,-0.0225458985197995,0.0043099748374279,-0.0011003556230555,-0.0027521474627355,0.0035473601456155,0.026661085821724,0.0171539036568765,0.0126903327350183,0.007205687103371,0.000814826111698,0.0040139678466038,9.595081282485576e-05,0.0098258251108277,-0.0070777682393248,0.0092874632774729,0.0175872600026944,0.0044965807906795,7.356424487191134e-05
2020-08-16,-0.0010316717256077,0.0012657305500423,-0.0241843617897463,0.0041951414303158,-0.001335899775362,-0.0031250066463952,0.0037475229926008,0.0272500014246928,0.0170602577875655,0.0129487248094026,0.0072313245131902,0.0005955776956289,0.0038271529244657,0.0002310109058235,0.0096442050818425,-0.007523756595954,0.0101161121634796,0.0172295191817856,0.0043072520904632,8.566434067610413e-05
2020-08-17,-0.001282341990198,0.0010837166515955,-0.0259288213742268,0.0040119460765689,-0.0015708412014422,-0.0034723872891158,0.0038099985153471,0.0276218741018525,0.0169036944820511,0.0131540471496233,0.0072013270354406,0.0003653586415628,0.0036262559645303,0.0003979127280436,0.0094765253896032,-0.0079395009680327,0.0108433940818593,0.0168717263875097,0.0040200216855503,0.0001197363242624
2020-08-18,-0.0015292357853402,0.0008617983520676,-0.0277632574009509,0.0037584152408254,-0.0018041849139216,-0.0037940905505419,0.0037438439222037,0.0277926376513937,0.0166898201444923,0.0132952515840827,0.0071085453163461,0.0001336654268039,0.0034053576380409,0.0005890416110596,0.009316801185076,-0.0083030387617601,0.0114509511294705,0.0165172563714667,0.0036217161672318,0.0001695612766718
2020-08-19,-0.0017712770577013,0.0006013148759626,-0.029666227173441,0.0034361172151089,-0.0020356510471391,-0.0040939010193748,0.0035652390508775,0.0277800569966396,0.0164141134024934,0.0133611549094915,0.0069484287082389,-8.917724276915104e-05,0.0031573541218224,0.0007927668549509,0.0091575767138417,-0.0086052305572678,0.0119257948606702,0.0161679826378062,0.003105050248395,0.0002267786123403
2020-08-20,-0.0020072254575774,0.000306294748859,-0.0316099778505246,0.0030501745006853,-0.0022654187159334,-0.0043769176149465,0.0032952798265941,0.0276015853736386,0.0160634464827845,0.0133420411461078,0.0067198795832882,-0.0002932667768608,0.0028747950390704,0.0009969743685614,0.0089905722727067,-0.0088444434916607,0.0122602552656448,0.0158249353909316,0.0024697263379384,0.0002812630845917
2020-08-21,-0.0022356210829902,-1.719614545654757e-05,-0.0335577300677354,0.0026092178124542,-0.0024934105607991,-0.0046478438896576,0.0029572923861115,0.027274449417511,0.0156208648999589,0.0132308862599696,0.0064249893539337,-0.000469384844804,0.0025508399790035,0.0011887897454396,0.0088062785451152,-0.0090146328507836,0.0124540468370554,0.0154882173489164,0.0017226222312589,0.0003222958496444
2020-08-22,-0.0024547220607204,-0.0003616585214766,-0.0354664544928932,0.0021243354345759,-0.002718069281197,-0.0049104809334436,0.0025750212135949,0.026816278358792,0.0150683634677777,0.0130239945592407,0.0060686228415932,-0.0006109957209182,0.0021802876723677,0.0013538039105603,0.008594893944692,-0.0090989155511954,0.0125142108027336,0.0151571641829667,0.0008776956721308,0.0003392792034215
2020-08-23,-0.0026628941382951,-0.0007191120232575,-0.037299172778351,0.0016080292935661,-0.0029360754984718,-0.0051687026924085,0.0021709525769309,0.0262418788221532,0.014394625941224,0.0127208748760236,0.0056587217349352,-0.0007149959854032,0.0017601423070647,0.0014779584555896,0.008349219508034,-0.0090730354410654,0.012453729348404,0.014830302279598,-4.6108961995663365e-05,0.0003234978750086
2020-08-24,-0.0028585944870445,-0.0010810223279478,-0.0390394755824088,0.0010734477117778,-0.00314354071625,-0.0054252067605402,0.0017651531474766,0.0255620901551524,0.0135982351224712,0.0123249842369842,0.0052058429343023,-0.0007806420911937,0.0012905272363389,0.001549995366135,0.0080645456937158,-0.0089084378262097,0.0122892592853114,0.0145057624674852,-0.001026678970781,0.0002693242601326
2020-08-25,-0.0030407919750862,-0.0014383946805711,-0.0406987527745526,0.0005340346684106,-0.0033362626600784,-0.0056796862461269,0.0013750892244752,0.0247882654013476,0.0126826861252056,0.0118441381577618,0.0047224552973401,-0.0008096278741706,0.00077540220616,0.0015635431032303,0.0077379926751434,-0.0085697264831892,0.0120379421710304,0.0141817732160373,-0.0020399117986565,0.0001741851237876
2020-08-26,-0.0032085904216211,-0.0017826301484704,-0.0423132815778364,3.048992840713429e-06,-0.0035098536801053,-0.0059279289075128,0.0010147705277867,0.0239325864311787,0.0116525362302745,0.0112898703625164,0.0042220524501096,-0.0008067032520012,0.0002232106995723,0.0015186067364888,0.0073688195414449,-0.0080253417565925,0.0117154216856418,0.0138572299068937,-0.0030596459249497,3.903374820301436e-05
2020-08-27,-0.0033612044131955,-0.0021057558691859,-0.0439323882005165,-0.0005066177520818,-0.003660084863254,-0.0061614210977449,0.0006941510594885,0.0230051376425075,0.0105170713208056,0.0106762962003493,0.0037173548664817,-0.0007790832174081,-0.0003533989742466,0.0014210661461479,0.0069574607995449,-0.0072606124604927,0.0113340429501326,0.013531809801629,-0.0040591069790072,-0.0001305938962934
2020-08-28,-0.0034983205188909,-0.0024002448523371,-0.0456057060168756,-0.0009828362646832,-0.0037842559874433,-0.0063665723263939,0.0004193232557602,0.0220144398504904,0.0092957572987946,0.0100191820634712,0.0032195153052407,-0.0007351480238561,-0.0009383735622995,0.0012815958261331,0.0065065230776239,-0.0062748485157508,0.0109022102241766,0.0132053601749497,-0.0050125230084307,-0.0003246879868301
2020-08-29,-0.0036199552416545,-0.0026594736030036,-0.0473858386154929,-0.0014150790648459,-0.0038815605043881,-0.0065276337389049,0.0001942370376691,0.0209694567633132,0.0080149175302144,0.0093345340233548,0.0027378424105878,-0.0006836969307882,-0.0015133084598344,0.0011127742176408,0.0060221055213957,-0.0050664272422983,0.010426713175213,0.0128772727616689,-0.0058968989912023,-0.0005294644990157
2020-08-30,-0.0037267850748575,-0.0028789861364916,-0.0493401185356012,-0.0017944792190339,-0.0039528779660833,-0.0066305787571708,2.11654733559918e-05,0.0198810910990616,0.0067028761978728,0.0086380347114864,0.0022796701053575,-0.0006327215135514,-0.0020587225500891,0.0009251895383755,0.0055142009180811,-0.0036366695780067,0.0099121813308254,0.0125467770100074,-0.0066922937578478,-0.0007290796473592
2020-08-31,-0.0038204105513366,-0.0030577651672093,-0.0515531386345354,-0.0021138161723171,-0.0039997707093983,-0.0066659854420295,-0.0001004937934013,0.0187638958663128,0.0053862256280676,0.0079450243547697,0.0018500682700807,-0.0005889670013719,-0.0025556478599316,0.0007270394060764,0.0049944353842356,-0.0019973849501708,0.0093619023726967,0.012213182696598,-0.0073830184686829,-0.0009074724348235
2020-09-01,-0.0039031607226652,-0.0031987356824864,-0.0541243335338012,-0.0023677366709306,-0.0040242970103845,-0.0066295445124401,-0.0001747287744591,0.0176340198669241,0.0040851425969906,0.0072704033450208,0.0014512737907744,-0.0005577767102114,-0.0029879740237804,0.0005252688487487,0.0044737276125183,-0.0001718622087304,0.0087794125519443,0.0118763584715198,-0.0079601607827383,-0.0010503815893886
2020-09-02,-0.0039776195357624,-0.0033078781459806,-0.0571614226092583,-0.002553000073076,-0.0040292819354563,-0.0065204577477981,-0.0002101781591876,0.0165062847841954,0.0028121406276342,0.0066278012410921,0.0010825633868111,-0.0005432947619767,-0.0033448571388739,0.0003268473960955,0.0039604288683468,0.0018042465431816,0.0081675744947593,0.0115367121319231,-0.0084207913364402,-0.0011467117642872
2020-09-03,-0.0040463927861682,-0.0033930099098961,-0.0607790414435616,-0.002669206999297,-0.0040184104787982,-0.0063390179148671,-0.0002198718143765,0.0153932842123569,0.0015756250367678,0.0060289296191601,0.0007410539006366,-0.0005480154629496,-0.0036212875412156,0.0001394909938289,0.0034596900118694,0.0038858305164592,0.0075272417733521,0.0111953963286606,-0.0087672536972353,-0.0011896483375487
2020-09-04,-0.0041117606080263,-0.0034633887311797,-0.065100495718165,-0.0027192580770443,-0.003996284319839,-0.0060860988866436,-0.0002201472072404,0.0143055989155053,0.0003830590545783,0.0054831174386531,0.0004228003623915,-0.0005718223530314,-0.0038175547918753,-3.022091573190897e-05,0.0029749615151399,0.0060251674163413,0.0068595731761864,0.0108539251523987,-0.0090063630440769,-0.0011771951105111
2020-09-05,-0.004175177084324,-0.0035293632238904,-0.0702759453923145,-0.0027097840333184,-0.0039672516076122,-0.0057630257564574,-0.0002300491265657,0.0132516902949426,-0.0007568301416326,0.0049970118578117,0.0001234363076954,-0.000612427252065,-0.0039389343462162,-0.0001777982256325,0.002508256069991,0.0081857581059857,0.0061669419014633,0.0105137393287746,-0.0091479884712205,-0.0011126623378472
