date,Husten,Ausfluss,Übelkeit,Schock,Hypoxämie,Erbrechen,Muskelschmerzen,Durchfall,Lungenentzündung,Halsentzündung,Fieber,Kopfschmerzen,Lymphopenie,Entzündung,trockener Husten,Atemnot,Sputum,Müdigkeit,respiratorische Insuffizienz,Angst,ensemble_trend,harmonic_p,Holm_pval(alpha=0.05),up/down trend
2021-02-20,1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,0,1,1,6.168481835000783e-16,1.6839955409552137e-13,1
2021-02-21,1,1,1,1,-1,-1,1,1,-1,0,1,1,1,1,1,1,1,1,0,1,1,7.050509083071147e-17,2.4606276699918306e-14,1
2021-02-22,1,1,0,1,-1,-1,1,1,-1,0,1,1,1,1,1,1,1,1,0,1,1,5.6688168111757535e-18,2.465935312861453e-15,1
2021-02-23,0,1,0,1,-1,-1,0,1,-1,0,1,1,1,1,1,1,1,1,0,1,1,3.15412269474577e-19,1.6906097643837328e-16,1
2021-02-24,0,1,0,1,-1,-1,0,1,-1,0,1,1,1,1,1,1,1,1,0,1,1,9.618915102989039e-21,6.1080110903980396e-18,1
2021-02-25,0,1,0,1,-1,-1,0,1,-1,0,1,1,1,1,1,1,1,1,0,1,1,1.184492632899322e-22,8.516502030546125e-20,1
2021-02-26,0,1,0,1,-1,-1,0,1,-1,1,0,1,1,1,1,1,1,1,0,1,1,3.9534713882756265e-22,2.771383443181214e-19,1
2021-02-27,0,1,-1,1,-1,-1,0,1,-1,1,0,1,1,0,1,1,1,1,0,1,1,3.59088945887831e-21,2.3376690377297796e-18,1
2021-02-28,-1,1,-1,1,-1,-1,-1,1,-1,1,0,1,0,0,1,1,1,1,0,1,1,9.53565182602769e-20,5.473464148139894e-17,1
2021-03-01,-1,1,-1,1,-1,-1,-1,1,-1,1,0,1,0,0,1,1,1,1,0,1,1,2.8495043368496113e-18,1.3136214992876708e-15,1
2021-03-02,-1,1,-1,1,-1,-1,-1,1,-1,1,0,1,0,0,1,1,1,1,0,1,1,2.799470992687293e-17,1.0861947451626696e-14,1
2021-03-03,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,0,0,1,1,1,1,0,1,1,1.0438153183318166e-16,3.5072194695949037e-14,1
2021-03-04,-1,1,-1,1,-1,-1,-1,1,0,1,-1,1,0,-1,1,1,1,1,0,1,1,1.9644668782727258e-16,6.070202653862723e-14,1
2021-03-05,-1,1,-1,1,-1,-1,-1,1,0,1,-1,1,0,-1,1,1,1,1,0,1,1,2.516776083820825e-16,7.550328251462474e-14,1
2021-03-06,-1,1,-1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,1,1,1,0,1,1,2.923207483167723e-16,8.535765850849751e-14,1
2021-03-07,-1,1,-1,1,-1,0,-1,1,0,1,-1,1,-1,-1,1,1,1,1,0,1,1,4.362718644562971e-16,1.217198501833069e-13,1
2021-03-08,-1,1,-1,1,-1,0,-1,1,0,1,-1,0,-1,-1,1,1,1,1,0,1,1,3.997216449841708e-16,1.1272150388553616e-13,1
2021-03-09,-1,1,-1,1,-1,0,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,1,1,5.148262959684902e-17,1.8533746654865647e-14,1
2021-03-10,-1,1,-1,1,-1,0,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,1,1,1.3249039962289523e-18,6.478780541559576e-16,1
2021-03-11,-1,1,-1,1,-1,0,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,1,1,1.9017615100012726e-20,1.178731374305828e-17,1
2021-03-12,-1,1,-1,1,-1,1,-1,1,1,1,-1,0,0,-1,1,1,1,1,0,1,1,1.2151542421499724e-20,7.643320183123327e-18,1
2021-03-13,-1,1,-1,1,-1,1,-1,0,1,1,-1,-1,0,-1,1,1,1,1,0,1,1,8.236357838917695e-19,4.188533587319561e-16,1
2021-03-14,-1,1,-1,1,-1,1,-1,0,1,1,-1,-1,0,-1,1,1,1,1,0,1,1,4.780282238182352e-17,1.7304621702220114e-14,1
2021-03-15,-1,1,-1,1,-1,1,-1,0,1,1,-1,-1,0,-1,1,1,1,1,0,1,1,2.414927997786709e-17,9.418219191368165e-15,1
2021-03-16,-1,1,-1,1,-1,1,-1,0,1,1,-1,-1,0,-1,1,1,1,0,0,1,1,8.815248890922627e-19,4.442885441025004e-16,1
2021-03-17,-1,1,-1,1,-1,1,-1,0,1,1,-1,-1,0,-1,0,1,1,0,0,1,1,1.178104878893738e-19,6.668073614538556e-17,1
2021-03-18,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,0,-1,0,1,1,0,0,1,0,100.0,1.0,0
2021-03-19,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,0,-1,0,1,1,0,0,1,0,100.0,1.0,0
2021-03-20,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,0,-1,0,1,1,0,0,1,0,100.0,1.0,0
2021-03-21,-1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,0,-1,-1,1,1,-1,0,1,-1,7.534704739919406e-16,1.9834679507223003e-13,-1
2021-03-22,-1,1,0,1,-1,1,-1,-1,1,1,-1,-1,0,0,-1,0,1,-1,1,1,0,100.0,1.0,0
2021-03-23,-1,1,0,1,-1,1,-1,-1,1,1,-1,-1,0,0,-1,0,1,-1,1,1,0,100.0,1.0,0
2021-03-24,-1,1,0,1,-1,1,-1,-1,1,1,-1,-1,0,0,-1,0,1,-1,1,1,0,100.0,1.0,0
2021-03-25,-1,1,0,1,-1,1,-1,-1,1,1,-1,-1,0,0,-1,0,1,-1,1,1,0,100.0,1.0,0
2021-03-26,-1,1,0,1,-1,1,-1,-1,1,1,-1,-1,0,0,-1,0,1,-1,1,1,0,100.0,1.0,0
2021-03-27,-1,0,1,1,-1,1,-1,-1,1,1,-1,-1,0,1,-1,-1,0,-1,1,1,-1,1.9644903705298683e-20,1.208161577875869e-17,-1
2021-03-28,-1,0,1,1,-1,1,-1,-1,1,1,-1,-1,0,1,-1,-1,0,-1,1,1,-1,1.5765322333069445e-18,7.598885364539472e-16,-1
2021-03-29,-1,0,1,1,-1,1,-1,-1,1,1,-1,-1,0,1,-1,-1,0,-1,1,1,-1,5.750086476154565e-17,2.0470307855110253e-14,-1
2021-03-30,-1,0,1,1,-1,1,-1,-1,1,1,-1,-1,0,1,-1,-1,0,-1,1,1,-1,9.978708071296626e-16,2.494677017824156e-13,-1
2021-03-31,-1,0,1,1,-1,1,-1,-1,1,1,-1,0,0,1,-1,-1,0,-1,1,1,0,100.0,1.0,0
2021-04-01,-1,-1,1,1,-1,1,-1,0,0,1,-1,0,0,1,-1,-1,-1,-1,1,1,-1,3.868361519006987e-14,5.299655281039572e-12,-1
2021-04-02,-1,-1,1,1,-1,0,-1,0,0,0,-1,0,0,1,-1,-1,-1,-1,1,1,-1,3.957255585365152e-15,8.112373949998562e-13,-1
2021-04-03,-1,-1,1,1,-1,0,-1,0,0,0,-1,0,0,1,-1,-1,-1,-1,1,1,-1,4.510087922243511e-17,1.6488793196678577e-14,-1
2021-04-04,-1,-1,1,1,-1,0,-1,0,0,0,-1,0,0,1,-1,-1,-1,-1,1,1,-1,2.0697834995473912e-19,1.1363111412515178e-16,-1
2021-04-05,-1,-1,1,1,-1,0,-1,0,0,0,-1,1,0,1,-1,-1,-1,-1,1,1,-1,3.2330559380626144e-22,2.2760713803960805e-19,-1
2021-04-06,-1,-1,1,1,-1,0,-1,0,-1,0,-1,1,0,1,-1,-1,-1,-1,1,1,-1,3.9454876407593926e-25,3.1287716991221984e-22,-1
2021-04-07,-1,-1,1,1,-1,-1,0,0,-1,-1,-1,1,0,1,-1,-1,-1,-1,1,1,-1,7.496068630608003e-26,6.071815590792482e-23,-1
2021-04-08,-1,-1,1,1,-1,-1,0,0,-1,-1,-1,1,0,1,-1,-1,-1,-1,1,1,-1,6.214182006218375e-25,4.9092037849125165e-22,-1
2021-04-09,-1,-1,1,1,-1,-1,0,0,-1,-1,-1,1,0,1,-1,-1,-1,-1,1,1,-1,2.753836244125313e-24,2.1232077442206166e-21,-1
2021-04-10,-1,-1,1,1,-1,-1,0,0,-1,-1,-1,1,0,1,-1,-1,-1,-1,1,0,-1,5.417915461187429e-24,4.133869496886008e-21,-1
2021-04-11,-1,-1,1,1,-1,-1,0,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,1,0,-1,1.0903884793297182e-23,8.24333690373267e-21,-1
2021-04-12,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,1,0,-1,6.885590970729655e-23,4.9989390447497295e-20,-1
2021-04-13,-1,-1,1,0,-1,-1,1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,1,0,-1,5.083649854237226e-21,3.2687868562745363e-18,-1
2021-04-14,-1,-1,1,0,-1,-1,1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,1,0,-1,1.6224560089051842e-18,7.804013402833936e-16,-1
2021-04-15,-1,-1,1,0,-1,-1,1,-1,-1,-1,-1,1,0,1,-1,-1,-1,-1,1,-1,-1,1.890529876628007e-17,7.568512658838143e-15,-1
2021-04-16,-1,-1,1,0,-1,-1,1,-1,-1,-1,0,1,0,1,-1,-1,-1,-1,1,-1,-1,7.622196882390912e-18,3.201322690604183e-15,-1
2021-04-17,-1,-1,1,0,-1,-1,1,-1,-1,-1,0,1,0,1,-1,-1,-1,-1,1,-1,-1,3.725030267025285e-18,1.6799886504284035e-15,-1
2021-04-18,-1,-1,1,-1,-1,-1,1,-1,-1,-1,0,1,0,1,-1,-1,-1,-1,1,-1,-1,2.1083364411384314e-18,1.0035681459818934e-15,-1
2021-04-19,-1,-1,1,-1,-1,-1,1,-1,-1,-1,0,1,0,1,-1,-1,-1,-1,1,-1,-1,1.3880095755279765e-18,6.731846441310686e-16,-1
2021-04-20,-1,-1,1,-1,-1,-1,1,-1,-1,-1,0,1,0,1,-1,-1,-1,-1,1,-1,-1,1.4610902094759647e-18,7.057065711768909e-16,-1
2021-04-21,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,1,-1,-1,2.6455220093941396e-18,1.2275222123588807e-15,-1
2021-04-22,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,1,-1,-1,7.45309226436554e-18,3.1526580278266233e-15,-1
2021-04-23,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,1,-1,-1,2.2062407493745318e-17,8.714650960029401e-15,-1
2021-04-24,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,1,-1,-1,1.6948251552000262e-17,6.830145375456105e-15,-1
2021-04-25,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,-1,-1,1,-1,-1,7.982525988627128e-17,2.738006414099105e-14,-1
2021-04-26,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,-1,0,1,-1,-1,6.848953530625555e-18,2.924503157577112e-15,-1
2021-04-27,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,-1,0,0,-1,-1,7.363073349244262e-19,3.7772566281623064e-16,-1
2021-04-28,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,-1,0,0,-1,-1,1.9165447088587267e-20,1.1825080853658345e-17,-1
2021-04-29,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,-1,0,0,-1,-1,9.491247834132935e-22,6.482522270712794e-19,-1
2021-04-30,-1,-1,1,-1,-1,-1,1,-1,-1,0,1,1,0,1,-1,-1,-1,0,0,-1,-1,4.279791665482208e-21,2.760465624236024e-18,-1
2021-05-01,-1,-1,1,-1,-1,-1,1,-1,-1,0,1,1,0,1,-1,-1,-1,1,0,-1,-1,6.18488865171791e-19,3.2037723215898775e-16,-1
2021-05-02,-1,-1,1,-1,-1,-1,1,-1,-1,0,1,1,0,1,-1,-1,-1,1,0,-1,-1,5.704081892153618e-17,2.0363572354988416e-14,-1
2021-05-03,-1,-1,1,-1,-1,-1,1,-1,-1,0,1,1,0,1,-1,-1,-1,1,0,-1,-1,8.361048555657856e-16,2.1571505273597269e-13,-1
2021-05-04,-1,0,0,-1,-1,0,1,-1,-1,0,1,1,0,1,-1,-1,-1,1,0,-1,-1,1.533398294553063e-15,3.5881520092541673e-13,-1
2021-05-05,-1,0,0,-1,-1,0,1,-1,-1,1,1,1,0,1,-1,-1,-1,1,0,-1,-1,2.9101629407157546e-15,6.189889126364735e-13,-1
2021-05-06,-1,0,0,-1,-1,0,1,-1,-1,1,1,1,0,1,-1,-1,-1,1,0,-1,-1,5.474871521756929e-15,1.0566502036990873e-12,-1
2021-05-07,-1,0,0,-1,-1,0,1,-1,-1,1,1,1,0,1,-1,-1,-1,1,0,-1,-1,6.5166543001354284e-15,1.2381643170257314e-12,-1
2021-05-08,-1,0,0,-1,-1,0,1,-1,-1,1,1,1,0,1,-1,-1,-1,1,0,-1,-1,2.2197747862422505e-16,6.770313098038864e-14,-1
2021-05-09,-1,1,-1,-1,-1,1,1,-1,-1,1,1,1,0,1,-1,-1,-1,1,0,-1,-1,2.320696108938933e-18,1.0930478673102374e-15,-1
2021-05-10,-1,1,-1,-1,-1,1,1,-1,-1,1,1,1,0,1,-1,-1,-1,1,1,-1,-1,2.4011922592412373e-18,1.123757977324899e-15,-1
2021-05-11,-1,1,-1,-1,-1,1,1,-1,-1,1,1,1,0,1,-1,-1,-1,1,0,-1,-1,2.5969281566496174e-16,7.73884590681586e-14,-1
2021-05-12,-1,1,-1,-1,-1,1,1,-1,-1,1,1,1,0,1,-1,0,-1,1,1,-1,0,100.0,1.0,0
2021-05-13,-1,1,-1,-1,-1,1,1,-1,-1,1,0,1,0,1,-1,0,-1,1,1,-1,-1,3.943137253115843e-16,1.1198509798848994e-13,-1
2021-05-14,-1,1,-1,-1,-1,1,1,-1,-1,1,0,1,0,1,-1,0,-1,1,0,-1,-1,3.964062790666204e-16,1.1218297697585358e-13,-1
2021-05-15,-1,1,-1,-1,-1,1,1,-1,-1,1,0,1,0,1,-1,0,0,1,0,-1,-1,9.79986968886335e-14,1.1563846232858753e-11,-1
2021-05-16,-1,1,-1,-1,-1,1,1,-1,-1,1,0,1,0,1,-1,0,0,1,0,-1,-1,2.067841254337452e-12,1.4061320529494673e-10,-1
2021-05-17,-1,1,-1,-1,-1,1,1,0,-1,1,0,1,0,1,-1,1,0,1,0,-1,1,5.7632988889738216e-18,2.5012717178146386e-15,1
2021-05-18,-1,1,-1,-1,-1,1,1,0,-1,1,0,1,0,1,-1,1,0,1,0,-1,1,9.20468757570144e-20,5.2926953560283277e-17,1
2021-05-19,-1,1,-1,-1,-1,1,1,0,-1,1,0,1,0,1,-1,1,0,1,-1,-1,0,100.0,1.0,0
2021-05-20,0,1,-1,-1,-1,1,1,0,-1,1,0,1,0,1,-1,1,1,1,-1,-1,1,7.642424018134836e-18,3.2021756635984962e-15,1
2021-05-21,0,1,-1,0,-1,1,1,0,-1,1,0,1,0,1,-1,1,1,1,-1,-1,1,1.3406096345995052e-18,6.52876892049959e-16,1
2021-05-22,0,1,-1,0,-1,1,1,1,0,1,0,1,0,1,-1,1,1,1,-1,-1,1,1.8157552202567088e-17,7.299335985431969e-15,1
2021-05-23,0,1,-1,0,-1,1,1,1,0,1,1,1,0,1,-1,1,1,1,-1,-1,1,2.1285706091840713e-16,6.513426064103259e-14,1
2021-05-24,0,1,-1,0,-1,1,1,1,0,1,1,1,0,1,-1,1,1,1,-1,-1,1,6.226333186218623e-16,1.6935626266514654e-13,1
2021-05-25,1,1,0,0,-1,1,1,1,0,1,1,1,0,1,0,1,1,1,-1,-1,1,5.13698732954044e-16,1.4216872588984223e-13,1
2021-05-26,1,1,0,1,-1,1,1,1,0,1,1,1,0,1,0,1,0,1,-1,-1,1,9.304384149784064e-17,3.1448818426270134e-14,1
2021-05-27,1,1,0,1,-1,1,1,1,1,1,1,1,0,1,0,1,0,1,-1,0,1,9.433016523456963e-18,3.905268840711183e-15,1
2021-05-28,1,1,0,1,-1,1,1,1,1,1,1,1,0,1,0,1,0,1,-1,0,1,1.6094275974801572e-17,6.502087493819835e-15,1
2021-05-29,1,1,0,1,-1,1,1,1,1,1,1,1,0,1,1,1,0,1,-1,0,1,4.706105094281062e-19,2.4895295948746814e-16,1
2021-05-30,1,1,1,1,-1,1,1,1,1,1,1,1,0,1,1,1,0,1,-1,0,1,1.8435924677433385e-22,1.3143030744512067e-19,1
2021-05-31,1,1,1,1,-1,1,1,1,1,1,1,1,0,1,1,1,-1,0,-1,0,1,1.4271358734827117e-24,1.1160202530634806e-21,1
2021-06-01,1,1,1,1,-1,1,1,1,1,1,1,1,0,1,1,1,-1,0,0,1,1,5.180747054910572e-22,3.6109806972726684e-19,1
2021-06-02,1,1,1,1,-1,1,1,1,1,1,1,1,0,1,1,1,-1,0,0,1,1,5.455264433424325e-19,2.853103298680922e-16,1
2021-06-03,1,1,1,1,-1,1,1,1,0,1,1,1,0,1,1,1,-1,0,0,1,1,9.083386969825023e-17,3.079268182770683e-14,1
2021-06-04,1,1,1,1,-1,1,1,1,0,1,1,1,0,1,1,1,-1,0,0,1,1,2.843971679510991e-15,6.129620283165528e-13,1
2021-06-05,1,1,1,1,-1,1,1,1,0,1,1,1,0,1,1,1,-1,-1,-1,1,1,2.883773958724468e-14,4.250806122113453e-12,1
2021-06-06,1,1,1,1,-1,1,1,1,0,1,1,1,0,1,1,1,-1,-1,-1,1,1,9.826350069543874e-14,1.1563846232858753e-11,1
2021-06-07,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,-1,-1,-1,1,1,1.0527047023928821e-13,1.2030714581902846e-11,1
2021-06-08,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,-1,-1,-1,1,1,4.0619563598639087e-14,5.4594698807046066e-12,1
2021-06-09,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,-1,-1,-1,1,1,5.134050828334787e-15,1.0062739623536183e-12,1
2021-06-10,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,-1,-1,-1,1,1,2.604149214025573e-16,7.73884590681586e-14,1
2021-06-11,1,0,1,1,0,1,1,1,0,1,1,-1,0,1,1,1,-1,-1,-1,1,1,6.392684612470139e-18,2.75524706797463e-15,1
2021-06-12,1,-1,1,1,0,1,1,1,1,1,1,-1,0,1,1,1,-1,-1,-1,1,1,7.35143004391731e-20,4.285883715603792e-17,1
2021-06-13,1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,-1,-1,1,1,1.3406383336972555e-20,8.405802352281793e-18,1
2021-06-14,1,-1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,-1,-1,-1,1,1,3.2484471242485768e-18,1.4715465472846053e-15,1
2021-06-15,1,-1,1,1,1,1,0,1,1,1,1,-1,0,1,1,1,-1,-1,-1,1,1,1.7330215057373588e-19,9.635599571899715e-17,1
2021-06-16,1,-1,1,1,1,1,0,1,1,1,1,-1,0,1,1,1,-1,-1,-1,1,1,4.859592522660086e-19,2.5561456669192056e-16,1
2021-06-17,1,-1,1,1,1,1,0,1,1,1,0,-1,0,1,1,1,-1,-1,-1,1,1,2.057601474030555e-18,9.814759031125748e-16,1
2021-06-18,1,-1,1,1,1,1,0,1,1,1,0,-1,0,1,1,1,-1,-1,-1,1,1,2.8127931277168064e-18,1.2995104250051645e-15,1
2021-06-19,1,-1,1,1,1,1,0,1,1,1,0,-1,0,1,1,1,-1,-1,-1,1,1,1.084599606643283e-18,5.347076060751385e-16,1
2021-06-20,1,-1,1,1,1,1,-1,1,1,1,0,-1,0,1,1,1,-1,-1,0,1,1,1.3471383791675968e-19,7.570917690921894e-17,1
2021-06-21,1,0,1,1,1,0,-1,1,1,1,0,-1,0,1,1,1,-1,-1,0,1,1,9.559772887506966e-21,6.08001555645443e-18,1
2021-06-22,1,0,0,1,1,0,-1,1,1,1,-1,-1,0,1,1,1,-1,-1,0,1,1,2.8833284755322432e-21,1.8914634799491514e-18,1
2021-06-23,1,0,0,1,1,0,-1,1,1,1,-1,-1,0,1,1,1,-1,-1,0,1,1,2.1055014022870544e-20,1.2885668581996772e-17,1
2021-06-24,1,0,0,1,1,0,-1,1,1,1,-1,-1,0,1,1,1,-1,-1,0,1,1,8.228946144046289e-19,4.188533587319561e-16,1
2021-06-25,1,0,0,1,1,0,-1,1,1,1,-1,-1,0,1,1,1,-1,-1,0,1,1,3.438462826116435e-17,1.2963004854458961e-14,1
2021-06-26,1,1,-1,1,1,-1,-1,1,1,1,-1,-1,0,0,1,1,-1,-1,0,1,1,9.5886566457294e-16,2.4067528180780796e-13,1
2021-06-27,1,0,-1,1,1,-1,-1,1,1,1,-1,-1,0,0,1,1,-1,-1,0,1,1,1.4497803785967183e-14,2.4936222511863556e-12,1
